+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                   ;
+-------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; tx_to_rx_mux[5]|auto_generated                                                                                          ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[6]|auto_generated                                                                                          ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[7]|auto_generated                                                                                          ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[8]|auto_generated                                                                                          ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[9]|auto_generated                                                                                          ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[10]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[11]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[12]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[13]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[14]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; tx_to_rx_mux[15]|auto_generated                                                                                         ; 26    ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_16                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_15                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_14                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_13                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_12                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_11                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                     ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                              ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                 ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                           ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                       ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                    ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated|dpfifo                                                            ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10|ARINC_429_rd_fifo|auto_generated                                                                   ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_10                                                                                                    ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                  ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                            ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                        ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                     ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated|dpfifo                                                             ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9|ARINC_429_rd_fifo|auto_generated                                                                    ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_9                                                                                                     ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                  ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                            ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                        ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                     ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated|dpfifo                                                             ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8|ARINC_429_rd_fifo|auto_generated                                                                    ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_8                                                                                                     ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                  ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                            ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                        ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                     ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated|dpfifo                                                             ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7|ARINC_429_rd_fifo|auto_generated                                                                    ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_7                                                                                                     ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                  ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                            ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                        ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                     ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated|dpfifo                                                             ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6|ARINC_429_rd_fifo|auto_generated                                                                    ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_6                                                                                                     ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|rd_ptr_msb                                                  ; 4     ; 0              ; 0            ; 0              ; 7      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|three_comparison                                            ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|almost_full_comparer                                        ; 16    ; 8              ; 0            ; 8              ; 1      ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo|FIFOram                                                     ; 52    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated|dpfifo                                                             ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5|ARINC_429_rd_fifo|auto_generated                                                                    ; 37    ; 0              ; 0            ; 0              ; 40     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_5                                                                                                     ; 143   ; 32             ; 100          ; 32             ; 65     ; 32              ; 32            ; 32              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_4|ARINC_429_rd_fifo|auto_generated|dpfifo|wr_ptr                                                      ; 4     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; arinc_429_rx_inst_4|ARINC_429_rd_fifo|auto_generated|dpfifo|usedw_counter                                               ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
